day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
0,0,VOLCANIC_ROCK_VOUCHER_10250,273.0,19.0,0.0,0.0,0.0,0.0,274,19,0.0,0.0,0.0,0.0,273.5,0.0
0,100,VOLCANIC_ROCK_VOUCHER_10250,279.0,13.0,0.0,0.0,0.0,0.0,280,13,0.0,0.0,0.0,0.0,279.5,0.0
0,200,VOLCANIC_ROCK_VOUCHER_10250,282.0,15.0,0.0,0.0,0.0,0.0,283,15,0.0,0.0,0.0,0.0,282.5,0.0
0,300,VOLCANIC_ROCK_VOUCHER_10250,285.0,13.0,0.0,0.0,0.0,0.0,286,13,0.0,0.0,0.0,0.0,285.5,0.0
0,400,VOLCANIC_ROCK_VOUCHER_10250,279.0,15.0,0.0,0.0,0.0,0.0,280,15,0.0,0.0,0.0,0.0,279.5,0.0
0,500,VOLCANIC_ROCK_VOUCHER_10250,276.0,2.0,275.0,16.0,0.0,0.0,277,18,0.0,0.0,0.0,0.0,276.5,0.0
0,600,VOLCANIC_ROCK_VOUCHER_10250,273.0,15.0,0.0,0.0,0.0,0.0,274,15,0.0,0.0,0.0,0.0,273.5,0.0
0,700,VOLCANIC_ROCK_VOUCHER_10250,273.0,16.0,0.0,0.0,0.0,0.0,274,16,0.0,0.0,0.0,0.0,273.5,0.0
0,800,VOLCANIC_ROCK_VOUCHER_10250,268.0,10.0,0.0,0.0,0.0,0.0,269,10,0.0,0.0,0.0,0.0,268.5,0.0
0,900,VOLCANIC_ROCK_VOUCHER_10250,266.0,22.0,0.0,0.0,0.0,0.0,267,22,0.0,0.0,0.0,0.0,266.5,0.0
0,1000,VOLCANIC_ROCK_VOUCHER_10250,269.0,18.0,0.0,0.0,0.0,0.0,270,18,0.0,0.0,0.0,0.0,269.5,0.0
0,1100,VOLCANIC_ROCK_VOUCHER_10250,271.0,18.0,0.0,0.0,0.0,0.0,272,18,0.0,0.0,0.0,0.0,271.5,0.0
0,1200,VOLCANIC_ROCK_VOUCHER_10250,274.0,15.0,0.0,0.0,0.0,0.0,275,15,0.0,0.0,0.0,0.0,274.5,0.0
0,1300,VOLCANIC_ROCK_VOUCHER_10250,279.0,15.0,0.0,0.0,0.0,0.0,280,15,0.0,0.0,0.0,0.0,279.5,0.0
0,1400,VOLCANIC_ROCK_VOUCHER_10250,279.0,17.0,0.0,0.0,0.0,0.0,280,17,0.0,0.0,0.0,0.0,279.5,0.0
0,1500,VOLCANIC_ROCK_VOUCHER_10250,274.0,20.0,0.0,0.0,0.0,0.0,275,20,0.0,0.0,0.0,0.0,274.5,0.0
0,1600,VOLCANIC_ROCK_VOUCHER_10250,274.0,11.0,0.0,0.0,0.0,0.0,275,11,0.0,0.0,0.0,0.0,274.5,0.0
0,1700,VOLCANIC_ROCK_VOUCHER_10250,269.0,20.0,0.0,0.0,0.0,0.0,270,20,0.0,0.0,0.0,0.0,269.5,0.0
0,1800,VOLCANIC_ROCK_VOUCHER_10250,268.0,14.0,0.0,0.0,0.0,0.0,269,14,0.0,0.0,0.0,0.0,268.5,0.0
0,1900,VOLCANIC_ROCK_VOUCHER_10250,264.0,19.0,0.0,0.0,0.0,0.0,265,19,0.0,0.0,0.0,0.0,264.5,0.0
0,2000,VOLCANIC_ROCK_VOUCHER_10250,264.0,2.0,0.0,0.0,0.0,0.0,265,15,0.0,0.0,0.0,0.0,264.5,0.0
0,2100,VOLCANIC_ROCK_VOUCHER_10250,260.0,13.0,0.0,0.0,0.0,0.0,261,13,0.0,0.0,0.0,0.0,260.5,0.0
0,2200,VOLCANIC_ROCK_VOUCHER_10250,258.0,17.0,0.0,0.0,0.0,0.0,259,17,0.0,0.0,0.0,0.0,258.5,0.0
