day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,0,CROISSANTS,4265.0,64.0,4264.0,59.0,0.0,0.0,4266,123,0.0,0.0,0.0,0.0,4265.5,0.0
2,100,CROISSANTS,4265.0,48.0,4264.0,54.0,0.0,0.0,4266,102,0.0,0.0,0.0,0.0,4265.5,0.0
2,200,CROISSANTS,4265.0,112.0,0.0,0.0,0.0,0.0,4266,112,0.0,0.0,0.0,0.0,4265.5,0.0
2,300,CROISSANTS,4265.0,109.0,0.0,0.0,0.0,0.0,4266,109,0.0,0.0,0.0,0.0,4265.5,0.0
2,400,CROISSANTS,4266.0,55.0,4265.0,52.0,0.0,0.0,4267,107,0.0,0.0,0.0,0.0,4266.5,0.0
2,500,CROISSANTS,4265.0,127.0,0.0,0.0,0.0,0.0,4266,39,4267.0,88.0,0.0,0.0,4265.5,0.0
2,600,CROISSANTS,4264.0,121.0,0.0,0.0,0.0,0.0,4266,121,0.0,0.0,0.0,0.0,4265.0,0.0
2,700,CROISSANTS,4265.0,64.0,4264.0,77.0,0.0,0.0,4266,141,0.0,0.0,0.0,0.0,4265.5,0.0
2,800,CROISSANTS,4265.0,117.0,0.0,0.0,0.0,0.0,4266,48,4267.0,69.0,0.0,0.0,4265.5,0.0
2,900,CROISSANTS,4265.0,121.0,0.0,0.0,0.0,0.0,4266,121,0.0,0.0,0.0,0.0,4265.5,0.0
2,1000,CROISSANTS,4266.0,105.0,0.0,0.0,0.0,0.0,4267,40,4268.0,65.0,0.0,0.0,4266.5,0.0
2,1100,CROISSANTS,4266.0,127.0,0.0,0.0,0.0,0.0,4267,127,0.0,0.0,0.0,0.0,4266.5,0.0
2,1200,CROISSANTS,4266.0,117.0,0.0,0.0,0.0,0.0,4267,37,4268.0,80.0,0.0,0.0,4266.5,0.0
