day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,0,PICNIC_BASKET1,58702.0,11.0,58701.0,27.0,0.0,0.0,58712,11,58713.0,27.0,0.0,0.0,58707.0,0.0
2,100,PICNIC_BASKET1,58709.0,3.0,58704.0,19.0,58703.0,20.0,58715,19,58716.0,20.0,0.0,0.0,58712.0,0.0
2,200,PICNIC_BASKET1,58711.0,2.0,58710.0,13.0,58709.0,20.0,58720,2,58721.0,13.0,58722.0,20.0,58715.5,0.0
2,300,PICNIC_BASKET1,58712.0,1.0,58711.0,15.0,58710.0,18.0,58721,1,58722.0,15.0,58723.0,18.0,58716.5,0.0
2,400,PICNIC_BASKET1,58710.0,16.0,58709.0,30.0,0.0,0.0,58721,16,58722.0,30.0,0.0,0.0,58715.5,0.0
2,500,PICNIC_BASKET1,58710.0,14.0,58709.0,20.0,0.0,0.0,58721,14,58722.0,20.0,0.0,0.0,58715.5,0.0
2,600,PICNIC_BASKET1,58701.0,14.0,58700.0,23.0,0.0,0.0,58712,14,58713.0,23.0,0.0,0.0,58706.5,0.0
2,700,PICNIC_BASKET1,58706.0,12.0,58705.0,18.0,0.0,0.0,58717,12,58718.0,18.0,0.0,0.0,58711.5,0.0
2,800,PICNIC_BASKET1,58710.0,1.0,58709.0,10.0,58708.0,28.0,58719,1,58720.0,10.0,58721.0,28.0,58714.5,0.0
2,900,PICNIC_BASKET1,58716.0,3.0,58707.0,14.0,58706.0,24.0,58718,38,0.0,0.0,0.0,0.0,58717.0,0.0
2,1000,PICNIC_BASKET1,58720.0,2.0,58719.0,18.0,58718.0,30.0,58729,2,58730.0,18.0,58731.0,30.0,58724.5,0.0
2,1100,PICNIC_BASKET1,58720.0,2.0,58719.0,19.0,58718.0,27.0,58729,2,58730.0,19.0,58731.0,27.0,58724.5,0.0
2,1200,PICNIC_BASKET1,58722.0,13.0,58721.0,20.0,0.0,0.0,58732,1,58733.0,32.0,0.0,0.0,58727.0,0.0
2,1300,PICNIC_BASKET1,58732.0,6.0,58727.0,5.0,58722.0,10.0,58733,10,58734.0,17.0,0.0,0.0,58732.5,0.0
2,1400,PICNIC_BASKET1,58724.0,2.0,58723.0,16.0,58722.0,23.0,58733,2,58734.0,16.0,58735.0,23.0,58728.5,0.0
2,1500,PICNIC_BASKET1,58724.0,2.0,58723.0,16.0,58722.0,26.0,58733,2,58734.0,42.0,0.0,0.0,58728.5,0.0
2,1600,PICNIC_BASKET1,58734.0,1.0,58733.0,12.0,58732.0,29.0,58743,1,58744.0,12.0,58745.0,29.0,58738.5,0.0
2,1700,PICNIC_BASKET1,58730.0,18.0,58729.0,29.0,0.0,0.0,58741,47,0.0,0.0,0.0,0.0,58735.5,0.0
2,1800,PICNIC_BASKET1,58726.0,2.0,58725.0,15.0,58724.0,15.0,58735,2,58736.0,15.0,58737.0,15.0,58730.5,0.0
2,1900,PICNIC_BASKET1,58721.0,2.0,58720.0,11.0,58719.0,30.0,58730,2,58731.0,11.0,58732.0,30.0,58725.5,0.0
2,2000,PICNIC_BASKET1,58720.0,28.0,0.0,0.0,0.0,0.0,58731,11,58732.0,17.0,0.0,0.0,58725.5,0.0
2,2100,PICNIC_BASKET1,58720.0,16.0,58719.0,15.0,0.0,0.0,58731,16,58732.0,15.0,0.0,0.0,58725.5,0.0
2,2200,PICNIC_BASKET1,58715.0,2.0,58714.0,12.0,58713.0,19.0,58724,2,58725.0,12.0,58726.0,19.0,58719.5,0.0
2,2300,PICNIC_BASKET1,58717.0,2.0,58713.0,1.0,58712.0,18.0,58722,1,58723.0,18.0,58724.0,26.0,58719.5,0.0
2,2400,PICNIC_BASKET1,58713.0,1.0,58712.0,16.0,58711.0,28.0,58722,1,58723.0,16.0,58724.0,28.0,58717.5,0.0
2,2500,PICNIC_BASKET1,58714.0,11.0,58713.0,18.0,0.0,0.0,58725,11,58726.0,18.0,0.0,0.0,58719.5,0.0
2,2600,PICNIC_BASKET1,58714.0,1.0,58713.0,10.0,58712.0,25.0,58723,1,58724.0,10.0,58725.0,25.0,58718.5,0.0
2,2700,PICNIC_BASKET1,58712.0,2.0,58711.0,39.0,0.0,0.0,58722,13,58723.0,28.0,0.0,0.0,58717.0,0.0
2,2800,PICNIC_BASKET1,58709.0,34.0,0.0,0.0,0.0,0.0,58720,12,58721.0,22.0,0.0,0.0,58714.5,0.0
2,2900,PICNIC_BASKET1,58721.0,1.0,58720.0,16.0,58719.0,26.0,58730,1,58731.0,16.0,58732.0,26.0,58725.5,0.0
2,3000,PICNIC_BASKET1,58717.0,1.0,58716.0,11.0,58715.0,16.0,58721,6,58726.0,1.0,58727.0,11.0,58719.0,0.0
2,3100,PICNIC_BASKET1,58719.0,18.0,58718.0,15.0,0.0,0.0,58730,33,0.0,0.0,0.0,0.0,58724.5,0.0
2,3200,PICNIC_BASKET1,58723.0,1.0,58722.0,12.0,58721.0,29.0,58732,1,58733.0,12.0,58734.0,29.0,58727.5,0.0
2,3300,PICNIC_BASKET1,58723.0,2.0,58722.0,12.0,58721.0,28.0,58732,2,58733.0,12.0,58734.0,28.0,58727.5,0.0
