day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,0,PICNIC_BASKET2,30094.0,11.0,30093.0,27.0,0.0,0.0,30099,1,30100.0,37.0,0.0,0.0,30096.5,0.0
2,100,PICNIC_BASKET2,30096.0,3.0,30093.0,39.0,0.0,0.0,30099,19,30100.0,20.0,0.0,0.0,30097.5,0.0
2,200,PICNIC_BASKET2,30092.0,15.0,30091.0,20.0,0.0,0.0,30097,2,30098.0,33.0,0.0,0.0,30094.5,0.0
2,300,PICNIC_BASKET2,30093.0,1.0,30092.0,33.0,0.0,0.0,30098,1,30099.0,33.0,0.0,0.0,30095.5,0.0
2,400,PICNIC_BASKET2,30096.0,46.0,0.0,0.0,0.0,0.0,30103,46,0.0,0.0,0.0,0.0,30099.5,0.0
2,500,PICNIC_BASKET2,30097.0,34.0,0.0,0.0,0.0,0.0,30103,14,30104.0,20.0,0.0,0.0,30100.0,0.0
2,600,PICNIC_BASKET2,30095.0,37.0,0.0,0.0,0.0,0.0,30101,14,30102.0,23.0,0.0,0.0,30098.0,0.0
2,700,PICNIC_BASKET2,30097.0,30.0,0.0,0.0,0.0,0.0,30103,12,30104.0,18.0,0.0,0.0,30100.0,0.0
2,800,PICNIC_BASKET2,30100.0,1.0,30099.0,38.0,0.0,0.0,30105,11,30106.0,28.0,0.0,0.0,30102.5,0.0
2,900,PICNIC_BASKET2,30100.0,3.0,30095.0,38.0,0.0,0.0,30101,14,30102.0,24.0,0.0,0.0,30100.5,0.0
2,1000,PICNIC_BASKET2,30105.0,2.0,30104.0,48.0,0.0,0.0,30110,2,30111.0,48.0,0.0,0.0,30107.5,0.0
2,1100,PICNIC_BASKET2,30107.0,21.0,30106.0,27.0,0.0,0.0,30112,2,30113.0,46.0,0.0,0.0,30109.5,0.0
2,1200,PICNIC_BASKET2,30110.0,1.0,30109.0,32.0,0.0,0.0,30115,13,30116.0,20.0,0.0,0.0,30112.5,0.0
2,1300,PICNIC_BASKET2,30114.0,6.0,30111.0,5.0,30109.0,10.0,30115,27,0.0,0.0,0.0,0.0,30114.5,0.0
2,1400,PICNIC_BASKET2,30109.0,2.0,30108.0,39.0,0.0,0.0,30114,18,30115.0,23.0,0.0,0.0,30111.5,0.0
2,1500,PICNIC_BASKET2,30110.0,18.0,30109.0,26.0,0.0,0.0,30115,2,30116.0,42.0,0.0,0.0,30112.5,0.0
2,1600,PICNIC_BASKET2,30117.0,1.0,30116.0,41.0,0.0,0.0,30122,13,30123.0,29.0,0.0,0.0,30119.5,0.0
