day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,0,PICNIC_BASKET1,58702.0,16.0,58701.0,30.0,0.0,0.0,58712,16,58713.0,30.0,0.0,0.0,58707.0,0.0
2,100,PICNIC_BASKET1,58705.0,2.0,58704.0,10.0,58703.0,20.0,58714,2,58715.0,10.0,58716.0,20.0,58709.5,0.0
2,200,PICNIC_BASKET1,58710.0,14.0,58709.0,25.0,0.0,0.0,58721,14,58722.0,25.0,0.0,0.0,58715.5,0.0
2,300,PICNIC_BASKET1,58712.0,1.0,58711.0,19.0,58710.0,22.0,58721,1,58722.0,19.0,58723.0,22.0,58716.5,0.0
2,400,PICNIC_BASKET1,58710.0,19.0,58709.0,21.0,0.0,0.0,58721,19,58722.0,21.0,0.0,0.0,58715.5,0.0
2,500,PICNIC_BASKET1,58710.0,16.0,58709.0,27.0,0.0,0.0,58721,16,58722.0,27.0,0.0,0.0,58715.5,0.0
2,600,PICNIC_BASKET1,58706.0,4.0,58701.0,20.0,58700.0,21.0,58712,20,58713.0,21.0,0.0,0.0,58709.0,0.0
2,700,PICNIC_BASKET1,58707.0,1.0,58706.0,18.0,58705.0,29.0,58716,1,58717.0,18.0,58718.0,29.0,58711.5,0.0
2,800,PICNIC_BASKET1,58710.0,1.0,58709.0,10.0,58708.0,20.0,58719,1,58720.0,10.0,58721.0,20.0,58714.5,0.0
2,900,PICNIC_BASKET1,58707.0,18.0,58706.0,19.0,0.0,0.0,58717,1,58718.0,36.0,0.0,0.0,58712.0,0.0
2,1000,PICNIC_BASKET1,58719.0,5.0,58718.0,22.0,0.0,0.0,58730,12,58731.0,22.0,0.0,0.0,58724.5,0.0
2,1100,PICNIC_BASKET1,58720.0,1.0,58719.0,18.0,58718.0,18.0,58729,1,58730.0,18.0,58731.0,18.0,58724.5,0.0
2,1200,PICNIC_BASKET1,58722.0,19.0,58721.0,28.0,0.0,0.0,58732,2,58733.0,45.0,0.0,0.0,58727.0,0.0
2,1300,PICNIC_BASKET1,58723.0,1.0,58722.0,18.0,58721.0,17.0,58732,1,58733.0,18.0,58734.0,17.0,58727.5,0.0
2,1400,PICNIC_BASKET1,58723.0,16.0,58722.0,29.0,0.0,0.0,58734,16,58735.0,29.0,0.0,0.0,58728.5,0.0
2,1500,PICNIC_BASKET1,58724.0,1.0,58723.0,16.0,58722.0,22.0,58733,1,58734.0,38.0,0.0,0.0,58728.5,0.0
2,1600,PICNIC_BASKET1,58733.0,16.0,58732.0,21.0,0.0,0.0,58744,16,58745.0,21.0,0.0,0.0,58738.5,0.0
2,1700,PICNIC_BASKET1,58730.0,19.0,58729.0,17.0,0.0,0.0,58741,36,0.0,0.0,0.0,0.0,58735.5,0.0
2,1800,PICNIC_BASKET1,58726.0,1.0,58725.0,14.0,58724.0,21.0,58735,1,58736.0,14.0,58737.0,21.0,58730.5,0.0
2,1900,PICNIC_BASKET1,58721.0,1.0,58720.0,14.0,58719.0,23.0,58730,1,58731.0,14.0,58732.0,23.0,58725.5,0.0
2,2000,PICNIC_BASKET1,58721.0,1.0,58720.0,37.0,0.0,0.0,58731,19,58732.0,19.0,0.0,0.0,58726.0,0.0
2,2100,PICNIC_BASKET1,58720.0,19.0,58719.0,23.0,0.0,0.0,58731,19,58732.0,23.0,0.0,0.0,58725.5,0.0
2,2200,PICNIC_BASKET1,58715.0,1.0,58714.0,13.0,58713.0,24.0,58724,1,58725.0,13.0,58726.0,24.0,58719.5,0.0
2,2300,PICNIC_BASKET1,58713.0,2.0,58712.0,18.0,58711.0,27.0,58722,2,58723.0,18.0,58724.0,27.0,58717.5,0.0
2,2400,PICNIC_BASKET1,58713.0,1.0,58712.0,15.0,58711.0,23.0,58722,1,58723.0,15.0,58724.0,23.0,58717.5,0.0
2,2500,PICNIC_BASKET1,58715.0,1.0,58714.0,14.0,58713.0,23.0,58724,1,58725.0,14.0,58726.0,23.0,58719.5,0.0
2,2600,PICNIC_BASKET1,58714.0,2.0,58713.0,11.0,58712.0,30.0,58723,2,58724.0,11.0,58725.0,30.0,58718.5,0.0
2,2700,PICNIC_BASKET1,58712.0,2.0,58711.0,46.0,0.0,0.0,58722,21,58723.0,27.0,0.0,0.0,58717.0,0.0
2,2800,PICNIC_BASKET1,58710.0,2.0,58709.0,44.0,0.0,0.0,58719,2,58720.0,20.0,58721.0,24.0,58714.5,0.0
2,2900,PICNIC_BASKET1,58721.0,2.0,58720.0,12.0,58719.0,23.0,58730,2,58731.0,12.0,58732.0,23.0,58725.5,0.0
