day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,0,VOLCANIC_ROCK,10218.0,148.0,10217.0,61.0,0.0,0.0,10219,148,10220.0,61.0,0.0,0.0,10218.5,0.0
2,100,VOLCANIC_ROCK,10217.0,114.0,10216.0,57.0,0.0,0.0,10218,114,10219.0,57.0,0.0,0.0,10217.5,0.0
2,200,VOLCANIC_ROCK,10221.0,135.0,10220.0,57.0,0.0,0.0,10223,192,0.0,0.0,0.0,0.0,10222.0,0.0
2,300,VOLCANIC_ROCK,10222.0,181.0,0.0,0.0,0.0,0.0,10224,138,10225.0,43.0,0.0,0.0,10223.0,0.0
2,400,VOLCANIC_ROCK,10216.0,172.0,0.0,0.0,0.0,0.0,10218,128,10219.0,44.0,0.0,0.0,10217.0,0.0
2,500,VOLCANIC_ROCK,10216.0,143.0,10215.0,63.0,0.0,0.0,10217,143,10218.0,63.0,0.0,0.0,10216.5,0.0
2,600,VOLCANIC_ROCK,10214.0,192.0,0.0,0.0,0.0,0.0,10216,133,10217.0,59.0,0.0,0.0,10215.0,0.0
2,700,VOLCANIC_ROCK,10219.0,128.0,10218.0,66.0,0.0,0.0,10220,128,10221.0,66.0,0.0,0.0,10219.5,0.0
2,800,VOLCANIC_ROCK,10221.0,5.0,10220.0,176.0,0.0,0.0,10222,129,10223.0,47.0,0.0,0.0,10221.5,0.0
2,900,VOLCANIC_ROCK,10217.0,125.0,10216.0,54.0,0.0,0.0,10218,125,10219.0,54.0,0.0,0.0,10217.5,0.0
2,1000,VOLCANIC_ROCK,10216.0,126.0,10215.0,68.0,0.0,0.0,10218,194,0.0,0.0,0.0,0.0,10217.0,0.0
2,1100,VOLCANIC_ROCK,10216.0,144.0,10215.0,65.0,0.0,0.0,10218,209,0.0,0.0,0.0,0.0,10217.0,0.0
2,1200,VOLCANIC_ROCK,10216.0,123.0,10215.0,68.0,0.0,0.0,10217,123,10218.0,68.0,0.0,0.0,10216.5,0.0
2,1300,VOLCANIC_ROCK,10216.0,202.0,0.0,0.0,0.0,0.0,10218,125,10219.0,77.0,0.0,0.0,10217.0,0.0
2,1400,VOLCANIC_ROCK,10217.0,195.0,0.0,0.0,0.0,0.0,10219,140,10220.0,55.0,0.0,0.0,10218.0,0.0
2,1500,VOLCANIC_ROCK,10217.0,134.0,10216.0,74.0,0.0,0.0,10219,208,0.0,0.0,0.0,0.0,10218.0,0.0
2,1600,VOLCANIC_ROCK,10219.0,131.0,10218.0,44.0,0.0,0.0,10220,131,10221.0,44.0,0.0,0.0,10219.5,0.0
2,1700,VOLCANIC_ROCK,10216.0,209.0,0.0,0.0,0.0,0.0,10218,133,10219.0,78.0,0.0,0.0,10217.0,0.0
2,1800,VOLCANIC_ROCK,10219.0,120.0,10218.0,77.0,0.0,0.0,10220,120,10221.0,77.0,0.0,0.0,10219.5,0.0
2,1900,VOLCANIC_ROCK,10224.0,110.0,10223.0,59.0,0.0,0.0,10225,119,10226.0,59.0,0.0,0.0,10224.5,0.0
2,2000,VOLCANIC_ROCK,10222.0,181.0,0.0,0.0,0.0,0.0,10224,121,10225.0,60.0,0.0,0.0,10223.0,0.0
2,2100,VOLCANIC_ROCK,10223.0,183.0,0.0,0.0,0.0,0.0,10225,143,10226.0,40.0,0.0,0.0,10224.0,0.0
2,2200,VOLCANIC_ROCK,10224.0,110.0,10223.0,66.0,0.0,0.0,10225,110,10226.0,66.0,0.0,0.0,10224.5,0.0
2,2300,VOLCANIC_ROCK,10223.0,102.0,10222.0,68.0,0.0,0.0,10225,170,0.0,0.0,0.0,0.0,10224.0,0.0
2,2400,VOLCANIC_ROCK,10219.0,124.0,10218.0,63.0,0.0,0.0,10220,124,10221.0,63.0,0.0,0.0,10219.5,0.0
2,2500,VOLCANIC_ROCK,10221.0,101.0,10220.0,43.0,0.0,0.0,10222,101,10223.0,43.0,0.0,0.0,10221.5,0.0
2,2600,VOLCANIC_ROCK,10220.0,98.0,10219.0,52.0,0.0,0.0,10222,155,0.0,0.0,0.0,0.0,10221.0,0.0
2,2700,VOLCANIC_ROCK,10220.0,149.0,10219.0,73.0,0.0,0.0,10221,149,10222.0,73.0,0.0,0.0,10220.5,0.0
2,2800,VOLCANIC_ROCK,10220.0,210.0,0.0,0.0,0.0,0.0,10222,137,10223.0,73.0,0.0,0.0,10221.0,0.0
2,2900,VOLCANIC_ROCK,10222.0,172.0,0.0,0.0,0.0,0.0,10224,130,10225.0,42.0,0.0,0.0,10223.0,0.0
2,3000,VOLCANIC_ROCK,10227.0,100.0,10226.0,64.0,0.0,0.0,10229,164,0.0,0.0,0.0,0.0,10228.0,0.0
2,3100,VOLCANIC_ROCK,10226.0,142.0,10225.0,68.0,0.0,0.0,10227,142,10228.0,68.0,0.0,0.0,10226.5,0.0
2,3200,VOLCANIC_ROCK,10222.0,105.0,10221.0,50.0,0.0,0.0,10224,155,0.0,0.0,0.0,0.0,10223.0,0.0
2,3300,VOLCANIC_ROCK,10223.0,108.0,10222.0,75.0,0.0,0.0,10225,183,0.0,0.0,0.0,0.0,10224.0,0.0
2,3400,VOLCANIC_ROCK,10219.0,108.0,10218.0,54.0,0.0,0.0,10221,162,0.0,0.0,0.0,0.0,10220.0,0.0
2,3500,VOLCANIC_ROCK,10221.0,129.0,10220.0,64.0,0.0,0.0,10223,193,0.0,0.0,0.0,0.0,10222.0,0.0
2,3600,VOLCANIC_ROCK,10221.0,124.0,10220.0,44.0,0.0,0.0,10222,124,10223.0,44.0,0.0,0.0,10221.5,0.0
2,3700,VOLCANIC_ROCK,10221.0,110.0,10220.0,65.0,0.0,0.0,10222,110,10223.0,65.0,0.0,0.0,10221.5,0.0
