day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,0,DJEMBES,13409.0,61.0,0.0,0.0,0.0,0.0,13410,27,13411.0,34.0,0.0,0.0,13409.5,0.0
1,100,DJEMBES,13408.0,56.0,0.0,0.0,0.0,0.0,13410,56,0.0,0.0,0.0,0.0,13409.0,0.0
1,200,DJEMBES,13409.0,62.0,0.0,0.0,0.0,0.0,13410,62,0.0,0.0,0.0,0.0,13409.5,0.0
1,300,DJEMBES,13408.0,54.0,0.0,0.0,0.0,0.0,13410,54,0.0,0.0,0.0,0.0,13409.0,0.0
1,400,DJEMBES,13410.0,15.0,13409.0,46.0,0.0,0.0,13411,61,0.0,0.0,0.0,0.0,13410.5,0.0
1,500,DJEMBES,13410.0,20.0,13409.0,34.0,0.0,0.0,13411,54,0.0,0.0,0.0,0.0,13410.5,0.0
1,600,DJEMBES,13410.0,57.0,0.0,0.0,0.0,0.0,13412,57,0.0,0.0,0.0,0.0,13411.0,0.0
1,700,DJEMBES,13411.0,73.0,0.0,0.0,0.0,0.0,13412,73,0.0,0.0,0.0,0.0,13411.5,0.0
1,800,DJEMBES,13411.0,67.0,0.0,0.0,0.0,0.0,13412,22,13413.0,45.0,0.0,0.0,13411.5,0.0
1,900,DJEMBES,13412.0,50.0,0.0,0.0,0.0,0.0,13413,20,13414.0,30.0,0.0,0.0,13412.5,0.0
1,1000,DJEMBES,13413.0,26.0,13412.0,40.0,0.0,0.0,13414,66,0.0,0.0,0.0,0.0,13413.5,0.0
1,1100,DJEMBES,13413.0,67.0,0.0,0.0,0.0,0.0,13414,67,0.0,0.0,0.0,0.0,13413.5,0.0
1,1200,DJEMBES,13412.0,16.0,13411.0,48.0,0.0,0.0,13413,64,0.0,0.0,0.0,0.0,13412.5,0.0
1,1300,DJEMBES,13412.0,75.0,0.0,0.0,0.0,0.0,13414,75,0.0,0.0,0.0,0.0,13413.0,0.0
1,1400,DJEMBES,13413.0,76.0,0.0,0.0,0.0,0.0,13414,76,0.0,0.0,0.0,0.0,13413.5,0.0
1,1500,DJEMBES,13412.0,71.0,0.0,0.0,0.0,0.0,13414,78,0.0,0.0,0.0,0.0,13413.0,0.0
1,1600,DJEMBES,13412.0,50.0,0.0,0.0,0.0,0.0,13413,50,0.0,0.0,0.0,0.0,13412.5,0.0
1,1700,DJEMBES,13412.0,59.0,0.0,0.0,0.0,0.0,13413,22,13414.0,37.0,0.0,0.0,13412.5,0.0
1,1800,DJEMBES,13413.0,30.0,13412.0,34.0,0.0,0.0,13414,64,0.0,0.0,0.0,0.0,13413.5,0.0
1,1900,DJEMBES,13413.0,79.0,0.0,0.0,0.0,0.0,13414,29,13415.0,50.0,0.0,0.0,13413.5,0.0
1,2000,DJEMBES,13413.0,67.0,0.0,0.0,0.0,0.0,13414,67,0.0,0.0,0.0,0.0,13413.5,0.0
1,2100,DJEMBES,13414.0,49.0,0.0,0.0,0.0,0.0,13415,57,0.0,0.0,0.0,0.0,13414.5,0.0
1,2200,DJEMBES,13415.0,26.0,13414.0,42.0,0.0,0.0,13416,68,0.0,0.0,0.0,0.0,13415.5,0.0
